MeO	HMIM	NTF2	303.15	0.4394	6.808
MeO	HMIM	NTF2	303.15	0.4785	7.536
MeO	HMIM	NTF2	303.15	0.55	9.014
MeO	HMIM	NTF2	303.15	0.6246	10.818
MeO	HMIM	NTF2	303.15	0.6845	12.506
MeO	HMIM	NTF2	303.15	0.7367	14.123
MeO	HMIM	NTF2	303.15	0.7502	14.56
MeO	HMIM	NTF2	303.15	0.7996	16.277
MeO	HMIM	NTF2	303.15	0.8445	17.851
MeO	HMIM	NTF2	303.15	0.8703	18.744
MeO	HMIM	NTF2	303.15	0.8803	19.066
MeO	HMIM	NTF2	303.15	0.9245	20.388
MeO	HMIM	NTF2	303.15	0.9521	21.097
MeO	HMIM	NTF2	303.15	0.97	21.462
MeO	HMIM	NTF2	303.15	0.9728	21.514
MeO	HMIM	NTF2	303.15	1	21.861
MeO	HMIM	NTF2	313.15	0.0342	0.669
MeO	HMIM	NTF2	313.15	0.0812	1.233
MeO	HMIM	NTF2	313.15	0.1175	1.93
MeO	HMIM	NTF2	313.15	0.1823	3.365
MeO	HMIM	NTF2	313.15	0.2684	5.361
MeO	HMIM	NTF2	313.15	0.3342	6.911
MeO	HMIM	NTF2	313.15	0.3733	7.906
MeO	HMIM	NTF2	313.15	0.3938	8.439
MeO	HMIM	NTF2	313.15	0.4394	9.7
MeO	HMIM	NTF2	313.15	0.4785	10.865
MeO	HMIM	NTF2	313.15	0.55	13.352
MeO	HMIM	NTF2	313.15	0.6246	16.484
MeO	HMIM	NTF2	313.15	0.6845	19.4
MeO	HMIM	NTF2	313.15	0.7367	22.217
MeO	HMIM	NTF2	313.15	0.7502	23.043
MeO	HMIM	NTF2	313.15	0.7996	25.951
MeO	HMIM	NTF2	313.15	0.8445	28.606
MeO	HMIM	NTF2	313.15	0.8703	30.058
MeO	HMIM	NTF2	313.15	0.8803	30.603
MeO	HMIM	NTF2	313.15	0.9245	32.895
MeO	HMIM	NTF2	313.15	0.9521	34.114
MeO	HMIM	NTF2	313.15	0.97	34.739
MeO	HMIM	NTF2	313.15	0.9728	34.836
MeO	HMIM	NTF2	313.15	1	35.43
MeO	HMIM	NTF2	323.15	0.0342	0.901
MeO	HMIM	NTF2	323.15	0.0812	1.642
MeO	HMIM	NTF2	323.15	0.1175	2.582
MeO	HMIM	NTF2	323.15	0.1823	4.498
MeO	HMIM	NTF2	323.15	0.2684	7.25
MeO	HMIM	NTF2	323.15	0.3342	9.408
MeO	HMIM	NTF2	323.15	0.3733	10.813
MeO	HMIM	NTF2	323.15	0.3938	11.634
MeO	HMIM	NTF2	323.15	0.4394	13.523
MeO	HMIM	NTF2	323.15	0.4785	15.367
MeO	HMIM	NTF2	323.15	0.55	19.362
MeO	HMIM	NTF2	323.15	0.6246	24.45
MeO	HMIM	NTF2	323.15	0.6845	29.33
MeO	HMIM	NTF2	323.15	0.7367	34.03
MeO	HMIM	NTF2	323.15	0.7502	35.303
MeO	HMIM	NTF2	323.15	0.7996	40.063
MeO	HMIM	NTF2	323.15	0.8445	44.392
MeO	HMIM	NTF2	323.15	0.8703	46.806
MeO	HMIM	NTF2	323.15	0.8803	47.697
MeO	HMIM	NTF2	323.15	0.9245	51.382
MeO	HMIM	NTF2	323.15	0.9521	53.366
MeO	HMIM	NTF2	323.15	0.97	54.378
MeO	HMIM	NTF2	323.15	0.9728	54.526
MeO	HMIM	NTF2	323.15	1	55.54
MeO	HMIM	NTF2	333.15	0.0342	1.187
MeO	HMIM	NTF2	333.15	0.0812	2.147
MeO	HMIM	NTF2	333.15	0.1175	3.326
MeO	HMIM	NTF2	333.15	0.1823	5.816
MeO	HMIM	NTF2	333.15	0.2684	9.355
MeO	HMIM	NTF2	333.15	0.3342	12.438
MeO	HMIM	NTF2	333.15	0.3733	14.371
MeO	HMIM	NTF2	333.15	0.3938	15.588
MeO	HMIM	NTF2	333.15	0.4394	18.424
MeO	HMIM	NTF2	333.15	0.4785	21.233
MeO	HMIM	NTF2	333.15	0.55	27.322
MeO	HMIM	NTF2	333.15	0.6246	35.222
MeO	HMIM	NTF2	333.15	0.6845	42.867
MeO	HMIM	NTF2	333.15	0.7367	50.415
